,ATLA-ATLA,ATLA-CHIN,ATLA-DNVR,ATLA-HSTN,ATLA-IPLS,ATLA-KSCY,ATLA-LOSA,ATLA-NYCM,ATLA-SNVA,ATLA-STTL,ATLA-WASH,CHIN-ATLA,CHIN-CHIN,CHIN-DNVR,CHIN-HSTN,CHIN-IPLS,CHIN-KSCY,CHIN-LOSA,CHIN-NYCM,CHIN-SNVA,CHIN-STTL,CHIN-WASH,DNVR-ATLA,DNVR-CHIN,DNVR-DNVR,DNVR-HSTN,DNVR-IPLS,DNVR-KSCY,DNVR-LOSA,DNVR-NYCM,DNVR-SNVA,DNVR-STTL,DNVR-WASH,HSTN-ATLA,HSTN-CHIN,HSTN-DNVR,HSTN-HSTN,HSTN-IPLS,HSTN-KSCY,HSTN-LOSA,HSTN-NYCM,HSTN-SNVA,HSTN-STTL,HSTN-WASH,IPLS-ATLA,IPLS-CHIN,IPLS-DNVR,IPLS-HSTN,IPLS-IPLS,IPLS-KSCY,IPLS-LOSA,IPLS-NYCM,IPLS-SNVA,IPLS-STTL,IPLS-WASH,KSCY-ATLA,KSCY-CHIN,KSCY-DNVR,KSCY-HSTN,KSCY-IPLS,KSCY-KSCY,KSCY-LOSA,KSCY-NYCM,KSCY-SNVA,KSCY-STTL,KSCY-WASH,LOSA-ATLA,LOSA-CHIN,LOSA-DNVR,LOSA-HSTN,LOSA-IPLS,LOSA-KSCY,LOSA-LOSA,LOSA-NYCM,LOSA-SNVA,LOSA-STTL,LOSA-WASH,NYCM-ATLA,NYCM-CHIN,NYCM-DNVR,NYCM-HSTN,NYCM-IPLS,NYCM-KSCY,NYCM-LOSA,NYCM-NYCM,NYCM-SNVA,NYCM-STTL,NYCM-WASH,SNVA-ATLA,SNVA-CHIN,SNVA-DNVR,SNVA-HSTN,SNVA-IPLS,SNVA-KSCY,SNVA-LOSA,SNVA-NYCM,SNVA-SNVA,SNVA-STTL,SNVA-WASH,STTL-ATLA,STTL-CHIN,STTL-DNVR,STTL-HSTN,STTL-IPLS,STTL-KSCY,STTL-LOSA,STTL-NYCM,STTL-SNVA,STTL-STTL,STTL-WASH,WASH-ATLA,WASH-CHIN,WASH-DNVR,WASH-HSTN,WASH-IPLS,WASH-KSCY,WASH-LOSA,WASH-NYCM,WASH-SNVA,WASH-STTL,WASH-WASH
2003-09-06 09:40:00,19528788.0,20152140.0,3957741.0,3417495.0,10291711.0,3557527.0,7775511.0,17216276.0,3394095.0,7331774.0,28771406.0,13148258.0,15457736.0,5496325.0,2053378.0,17802934.0,7861134.0,15831404.0,17257901.0,8766479.0,4472187.0,12437335.0,11916032.0,14889476.0,7060460.0,6609629.0,34372486.0,11146656.0,3882619.0,37136677.0,2280802.0,8766379.0,18431972.0,2881825.0,3978454.0,2339627.0,3004111.0,9765541.0,4993785.0,2864649.0,2599080.0,2138496.0,367024.0,7299423.0,12979981.0,47900571.0,16706231.0,8422042.0,25292439.0,19857790.0,60220877.0,64888823.0,19255233.0,29836455.0,38918882.0,2140304.0,8598618.0,1588665.0,1731685.0,6870525.0,2208304.0,2892962.0,6012624.0,2833686.0,768617.0,3963230.0,9645379.0,16321895.0,7357379.0,2532805.0,21289340.0,5616678.0,858.0,21324943.0,3603858.0,5911089.0,12716947.0,12705054.0,38667439.0,22203981.0,6038800.0,35150548.0,11467109.0,27432189.0,68627315.0,19262232.0,16831773.0,43940716.0,4139002.0,9288888.0,9573055.0,3213571.0,7384486.0,2073640.0,24000656.0,99841649.0,21160013.0,45396770.0,8798230.0,8313279.0,11679741.0,2526876.0,986693.0,11454927.0,870412.0,3722465.0,27441829.0,10561664.0,1926174.0,5339172.0,25425261.0,38466908.0,26840614.0,9564772.0,34020100.0,7410150.0,24008290.0,49526244.0,18116843.0,9489636.0,98028494.0
2003-09-06 09:50:00,17401360.0,22722711.0,4470413.0,5234830.0,11604642.0,3841875.0,7093559.0,17035544.0,3250994.0,7473311.0,37165823.0,9998953.0,15249644.0,5232122.0,2534465.0,22888410.0,7631357.0,16069368.0,18173939.0,10358331.0,4736039.0,11600227.0,12161843.0,15119869.0,7524280.0,6960273.0,32911344.0,10964161.0,4851239.0,35693897.0,1938525.0,7807520.0,17712005.0,2467486.0,3985893.0,2332843.0,2321885.0,14616375.0,4971127.0,3339481.0,2825598.0,2574049.0,378721.0,7801767.0,15233099.0,49086356.0,17597266.0,8889937.0,24922317.0,19415620.0,31475544.0,63223142.0,18966934.0,28489017.0,36481527.0,2271850.0,8081614.0,1840450.0,1693543.0,7186062.0,3277882.0,3843253.0,7316666.0,866701.0,614850.0,4448727.0,9437996.0,17214698.0,5796257.0,3282416.0,21596547.0,7132894.0,3936.0,23174874.0,5186018.0,6487998.0,13068354.0,14970815.0,32948880.0,23157814.0,7171608.0,33140262.0,10822273.0,28277881.0,70041476.0,20881140.0,15130898.0,43552325.0,3796342.0,8440143.0,6353273.0,3953209.0,7291100.0,1831688.0,21277172.0,101093570.0,23168841.0,46266020.0,7986579.0,8031330.0,10413583.0,3127213.0,1466818.0,13688080.0,875131.0,4202786.0,29573211.0,10082541.0,1425523.0,5700543.0,39412903.0,33793117.0,25775473.0,10580757.0,37599407.0,8429142.0,26174650.0,47562875.0,17589849.0,9473007.0,108537710.0
2003-09-06 10:00:00,17553412.0,28072934.0,2356061.0,3051969.0,10092247.0,2300384.0,8142157.0,10007090.0,3796501.0,7604157.0,31954088.0,9900392.0,15229254.0,5652942.0,2571698.0,16807948.0,7113365.0,18233125.0,18872108.0,10144444.0,4575864.0,12432149.0,11128938.0,15127152.0,8080408.0,6785769.0,32232029.0,10668190.0,4725428.0,36396025.0,2076061.0,8070935.0,17491631.0,1618719.0,4956520.0,2410025.0,3473031.0,12716005.0,4252739.0,3095185.0,2744691.0,2092324.0,349359.0,7181641.0,9890565.0,59825736.0,18044193.0,9941735.0,23073624.0,16651584.0,57251569.0,59357106.0,16803902.0,20598930.0,38163801.0,2083104.0,8415685.0,2593842.0,1637294.0,8463330.0,3366897.0,2143134.0,7308327.0,573634.0,850944.0,4673293.0,12024908.0,25013170.0,4756613.0,2891561.0,25168363.0,4999388.0,2309.0,21106314.0,4186558.0,6148826.0,13637393.0,11122125.0,33813831.0,22150556.0,7797926.0,35208542.0,8404005.0,27353112.0,71029365.0,40538539.0,14374554.0,40925119.0,3232776.0,7262131.0,5473866.0,3698255.0,5622470.0,1644168.0,19774145.0,104153910.0,22641447.0,40870248.0,7713406.0,7581990.0,11797599.0,3737446.0,1423567.0,11612596.0,659345.0,5001260.0,30685813.0,9276492.0,934975.0,6393931.0,64320261.0,36066560.0,26563328.0,11133799.0,38667590.0,10218399.0,23858325.0,41518432.0,15219857.0,9157341.0,107933130.0
2003-09-06 10:10:00,25772266.0,28361100.0,2243399.0,3407054.0,8730295.0,2427833.0,4718277.0,14122062.0,3375277.0,7475352.0,27772393.0,9425986.0,15184487.0,4945372.0,3465100.0,17235334.0,6073088.0,18712794.0,18512698.0,10551796.0,3407535.0,11751687.0,10884706.0,17097870.0,7251765.0,6680821.0,32740555.0,10624641.0,4261351.0,36879844.0,1709900.0,7723262.0,18111000.0,2090799.0,6155897.0,2477876.0,3345938.0,9378956.0,1962341.0,3312566.0,1773289.0,2311024.0,555007.0,5807353.0,11702089.0,65700573.0,21923532.0,7692631.0,25663889.0,13171708.0,56288211.0,57967212.0,17193078.0,23195906.0,35211020.0,2424244.0,6377761.0,1443974.0,1701540.0,11596138.0,3797345.0,1060080.0,6465877.0,1009554.0,955349.0,3740925.0,12336747.0,23293590.0,3339395.0,7110153.0,18982307.0,2749509.0,2042.0,20694456.0,4786135.0,5502667.0,13673103.0,12746242.0,38385443.0,23374187.0,7712174.0,33844776.0,8110964.0,27267436.0,74806723.0,32198349.0,17622665.0,42980119.0,3923028.0,7463434.0,5294025.0,3981490.0,5959776.0,881223.0,20136348.0,100277950.0,21465367.0,42707157.0,8111992.0,7816397.0,11040783.0,5727942.0,1309686.0,13148171.0,717222.0,4547879.0,28652479.0,8727686.0,873127.0,5801304.0,27504647.0,36639978.0,27800339.0,9874296.0,41939193.0,8617762.0,23620585.0,46285190.0,13183106.0,11643096.0,88865005.0
2003-09-06 10:20:00,19462508.0,23072897.0,2082380.0,2707560.0,9990657.0,3279398.0,4852093.0,11122221.0,3122948.0,7745882.0,28266422.0,8178476.0,14159451.0,5763654.0,3761639.0,16394893.0,7445579.0,14805599.0,19255060.0,10177775.0,2899674.0,9333912.0,10993041.0,17165531.0,6909762.0,6436180.0,34904719.0,10840035.0,3798790.0,36308860.0,1879731.0,7386697.0,14010547.0,1807024.0,6628319.0,2899212.0,2820025.0,9289095.0,1485235.0,3088843.0,1611839.0,2006082.0,501213.0,4866466.0,12833077.0,66706189.0,20278980.0,10017904.0,22194335.0,15299122.0,30329891.0,56657944.0,14625587.0,20074571.0,35668992.0,2757897.0,6910230.0,1675584.0,1295348.0,7867381.0,3838170.0,1590738.0,6754087.0,1488439.0,650469.0,5308453.0,11795609.0,21100608.0,4615816.0,2311422.0,24035543.0,2729577.0,5221.0,21479103.0,5432754.0,5424976.0,14684243.0,10094508.0,37238824.0,23362191.0,5452388.0,32141053.0,10020172.0,26197357.0,77270154.0,27701621.0,18194289.0,42973047.0,3464271.0,8092723.0,4319355.0,3495672.0,6339780.0,1274430.0,21183426.0,102405460.0,21242759.0,43707122.0,8264790.0,8408354.0,10607288.0,6738772.0,1174350.0,12395358.0,812524.0,4272461.0,29763963.0,8214713.0,855366.0,5558764.0,53508847.0,35391346.0,27388596.0,11928479.0,30495621.0,8529703.0,23854404.0,53730200.0,10560447.0,10104014.0,91476535.0
2003-09-06 10:30:00,18420233.0,17601317.0,2186635.0,2024048.0,7888704.0,2766135.0,5675525.0,10348338.0,7891931.0,8045267.0,27381788.0,8806165.0,18238074.0,6645886.0,2666460.0,15039612.0,6792171.0,12363623.0,18069512.0,9437730.0,3488932.0,10221622.0,11014028.0,14223798.0,8121631.0,6456818.0,35706830.0,11234557.0,4940837.0,35634902.0,1967814.0,8581241.0,14391950.0,2089466.0,6027591.0,2296164.0,2736245.0,8374821.0,1565964.0,3887331.0,1757307.0,2400865.0,664601.0,6534649.0,12429309.0,65769423.0,16211950.0,10582298.0,26430968.0,16076048.0,52702354.0,59614148.0,20497508.0,32711045.0,34925801.0,2209993.0,5781445.0,1669997.0,1414549.0,5324040.0,3074996.0,1267282.0,5658937.0,1026171.0,485070.0,4169813.0,10746169.0,15435399.0,7816892.0,2560032.0,27263331.0,2380317.0,1124.0,25364544.0,6357736.0,7151565.0,13437399.0,11205213.0,35769646.0,21014380.0,5212875.0,29391557.0,10006533.0,25117642.0,76752202.0,21914997.0,14817694.0,46705382.0,3769392.0,8842709.0,4424335.0,2916218.0,5956591.0,1771995.0,21670456.0,101703410.0,22349016.0,42127198.0,8517846.0,8107546.0,10840101.0,3077766.0,1142370.0,12697256.0,902820.0,4844635.0,27285057.0,9796816.0,1489848.0,4940935.0,15308428.0,35728412.0,26226469.0,25126788.0,28074579.0,9626164.0,19908178.0,48323661.0,10776744.0,9393132.0,94995236.0
2003-09-06 10:40:00,17787190.0,16098883.0,2489582.0,2318058.0,8054352.0,2411590.0,6107031.0,13566944.0,6187096.0,7443491.0,24838748.0,5356924.0,16264910.0,5908084.0,2036499.0,14039304.0,5453750.0,14499624.0,21212476.0,7888935.0,3947508.0,11892396.0,11569452.0,14001577.0,6518747.0,6050005.0,34053723.0,10400376.0,3042961.0,32560162.0,2103167.0,9682107.0,13859652.0,2561328.0,7518166.0,1998324.0,3429600.0,6860292.0,1431571.0,3974609.0,1665627.0,2981924.0,732134.0,7474087.0,12188230.0,52742739.0,16137849.0,7148106.0,20791998.0,13098484.0,57828682.0,53092981.0,16308598.0,18132612.0,36102523.0,2516270.0,6784162.0,1615936.0,1274246.0,4508672.0,3644508.0,999695.0,6626383.0,1534632.0,506566.0,4030706.0,10220243.0,12822318.0,6210949.0,2314996.0,23493089.0,2925367.0,2048.0,22520116.0,7854981.0,6724550.0,11805876.0,13081346.0,38068879.0,22009214.0,5933842.0,28542738.0,9941419.0,26569450.0,77403899.0,20694951.0,16618545.0,32434843.0,3454664.0,8161097.0,4196889.0,3190868.0,5959909.0,1293666.0,19787420.0,103192270.0,25474457.0,44722135.0,9001016.0,7014433.0,10805201.0,3187687.0,1379680.0,10610380.0,1015891.0,3540332.0,26574034.0,12106458.0,1686572.0,5493259.0,14690232.0,31287330.0,25274396.0,30948528.0,28609662.0,8684397.0,18216041.0,55496945.0,11315698.0,8229534.0,90490009.0
2003-09-06 10:50:00,16925253.0,15651803.0,3284717.0,2711211.0,10555490.0,2920986.0,5675764.0,14162605.0,5703123.0,7765928.0,24314899.0,4114401.0,14960147.0,4907567.0,1673256.0,15913959.0,4006959.0,15867184.0,19739294.0,6669418.0,3931628.0,9617148.0,12045899.0,13834418.0,6742860.0,6371707.0,33374922.0,13084070.0,3538643.0,32707970.0,2317780.0,11933687.0,14553071.0,3269872.0,7635369.0,2034262.0,2630169.0,4857064.0,1181974.0,3447182.0,1559581.0,2437261.0,778858.0,4928169.0,14229386.0,55223247.0,18881410.0,5714616.0,22213624.0,11492408.0,33622193.0,49639164.0,13277920.0,18021001.0,38057927.0,1927810.0,7342695.0,1798203.0,983073.0,4787425.0,3185836.0,1478402.0,7992450.0,702237.0,340447.0,3785933.0,10059932.0,13598322.0,6470579.0,2020097.0,24243398.0,4248437.0,3016.0,22089096.0,10993432.0,6508789.0,12997751.0,9872736.0,34318069.0,22986265.0,5699537.0,29699779.0,7978343.0,21168174.0,72919612.0,15107156.0,17783806.0,33668265.0,3397922.0,6589106.0,4909372.0,2773976.0,6852451.0,1196142.0,20313823.0,100718510.0,22333192.0,48779662.0,8301055.0,7015667.0,10549703.0,3404314.0,1093995.0,8669836.0,860582.0,3674573.0,29074526.0,9560477.0,1363432.0,4968937.0,43574120.0,28877741.0,24862809.0,8504516.0,24307463.0,7303024.0,18372068.0,52825853.0,11642967.0,10428607.0,93054219.0
2003-09-06 11:00:00,17566629.0,15581388.0,2556906.0,3407202.0,10909833.0,2962053.0,9351547.0,13294105.0,3830508.0,6940688.0,24963395.0,3530553.0,15439696.0,4856757.0,1733760.0,17132753.0,4393478.0,16888814.0,20664105.0,6040511.0,4177629.0,10605592.0,12706484.0,14743694.0,6458475.0,6016979.0,31709525.0,13613087.0,3393260.0,31457984.0,1778223.0,9195445.0,13123755.0,4311057.0,7889253.0,2023751.0,3714042.0,3652904.0,1138544.0,3268130.0,1312545.0,1988929.0,767460.0,6079465.0,13148844.0,51497035.0,18416943.0,5528725.0,18317084.0,10303683.0,51574761.0,50914214.0,9334812.0,31954800.0,34058805.0,2554824.0,6233632.0,1139957.0,1113025.0,4222562.0,2399148.0,1105624.0,9563825.0,1459346.0,382737.0,5200947.0,7127892.0,20401380.0,5396994.0,1750778.0,24441952.0,3650523.0,756.0,23584153.0,10048976.0,6328136.0,14047759.0,7485607.0,37755681.0,25603723.0,3879995.0,29405959.0,8613819.0,21971810.0,73196118.0,24810775.0,16384764.0,36420146.0,2982155.0,6650283.0,4606761.0,2972389.0,5610399.0,1204145.0,19513368.0,101610200.0,21629814.0,46799729.0,7380605.0,7525265.0,10788707.0,2762581.0,1001245.0,8784178.0,1079995.0,3250660.0,29154595.0,10677094.0,2100079.0,4788807.0,13178726.0,26411097.0,26491373.0,10293260.0,30129914.0,9555742.0,17100928.0,72359783.0,13204835.0,11794107.0,93590316.0
2003-09-06 11:10:00,18963884.0,17030525.0,2305525.0,2103837.0,12111272.0,3108023.0,11299034.0,13499495.0,3793150.0,7083263.0,24658552.0,4140233.0,15918972.0,6405413.0,1542283.0,13799716.0,10173921.0,15908801.0,19546919.0,7609337.0,3492165.0,10151983.0,11716677.0,13730613.0,6640151.0,6208749.0,31336061.0,10416175.0,3565776.0,32626964.0,1972358.0,8827437.0,13776706.0,3591760.0,8479026.0,2168173.0,3159631.0,4086325.0,2363747.0,3487375.0,1350863.0,1597801.0,545927.0,9291589.0,14964897.0,45258734.0,19929936.0,5667269.0,16251566.0,10429336.0,55402001.0,51598760.0,9546278.0,21023966.0,32487287.0,2288007.0,6420147.0,1299266.0,993164.0,5641077.0,2863914.0,1111301.0,8705258.0,965033.0,346100.0,4691783.0,7789111.0,18686989.0,5085554.0,6951833.0,23936010.0,3066822.0,553.0,26745257.0,6515272.0,5962043.0,16724573.0,7709815.0,32881656.0,25290781.0,2342399.0,31696080.0,7300781.0,18980927.0,69575590.0,18962224.0,16430905.0,34177754.0,2954931.0,6362635.0,4921713.0,2802917.0,4747091.0,1130105.0,19088330.0,102384080.0,21217861.0,42740989.0,7902281.0,7335855.0,10635451.0,5716525.0,939775.0,8205846.0,968626.0,2999234.0,26091200.0,10984888.0,2323335.0,4269338.0,10892236.0,26879196.0,23166967.0,9611321.0,31372963.0,9657676.0,17184127.0,63879993.0,12598819.0,12120940.0,99792512.0
2003-09-06 11:20:00,18334702.0,16021594.0,1946528.0,1563021.0,7419609.0,3295914.0,7813058.0,13655120.0,3584735.0,6990981.0,28296883.0,5082572.0,13956518.0,6649042.0,2032181.0,17586620.0,7902507.0,18199312.0,19108606.0,8090787.0,4563987.0,10365021.0,11678928.0,13884968.0,6583174.0,6031372.0,31233020.0,11318724.0,2487627.0,34566419.0,1910030.0,9487545.0,13396610.0,4686925.0,9414849.0,2278246.0,3111562.0,3961236.0,1226612.0,4072170.0,1363678.0,1071054.0,441542.0,9385119.0,11439497.0,42438685.0,18504389.0,5667936.0,15058947.0,9967343.0,33249107.0,51415753.0,10834851.0,18744584.0,33235229.0,3268518.0,6452433.0,1172854.0,1550225.0,5088276.0,1731133.0,1381169.0,9098767.0,751173.0,435408.0,4058579.0,7571285.0,15839491.0,4677214.0,1963103.0,22337844.0,3208457.0,1340.0,25709261.0,5635066.0,6402402.0,19151085.0,7209919.0,34045927.0,22728030.0,2819297.0,29301280.0,8303107.0,18508340.0,70123833.0,18395856.0,17311754.0,30634464.0,3063288.0,7332494.0,4168278.0,2600005.0,4556230.0,1260448.0,17875331.0,102058290.0,20992865.0,41203082.0,7978392.0,6506759.0,10855882.0,3869140.0,974180.0,8330661.0,893294.0,3138505.0,29597096.0,10938137.0,2626714.0,4592240.0,40222739.0,25532476.0,24001833.0,11182366.0,26367170.0,10100636.0,16511470.0,47591602.0,10285141.0,11323869.0,92720740.0
2003-09-06 11:30:00,15931388.0,13553248.0,1754583.0,1033935.0,6350756.0,2642869.0,5861241.0,11806695.0,6045094.0,7161279.0,25152978.0,4077827.0,16261535.0,8782710.0,1955364.0,14300147.0,6096797.0,16181244.0,19228351.0,6261385.0,3636799.0,9652982.0,11981609.0,12898200.0,6581641.0,6209335.0,32063164.0,10221325.0,2900418.0,35256890.0,1842930.0,9561240.0,13539004.0,4553225.0,8441919.0,1931502.0,3355406.0,3978196.0,982198.0,4128472.0,1572831.0,947765.0,578829.0,9754508.0,13151102.0,40657609.0,22564041.0,5243427.0,15353653.0,7484322.0,43054863.0,55270725.0,18759528.0,17294607.0,31571250.0,1880633.0,5226322.0,1227167.0,1810522.0,4854547.0,1021827.0,1372159.0,7764228.0,676586.0,406722.0,4500425.0,8371021.0,16218832.0,3404067.0,2000605.0,25120906.0,2616991.0,2183.0,22493945.0,5720440.0,5738616.0,16433603.0,7116962.0,33144459.0,22878502.0,2769571.0,29715278.0,10646222.0,18414371.0,66897960.0,16722727.0,17296740.0,23817047.0,2452191.0,7967979.0,4482068.0,3224170.0,5160315.0,859148.0,18877671.0,103513750.0,20353781.0,41817396.0,7935003.0,6538811.0,11870262.0,2539706.0,1228119.0,7940393.0,1497085.0,3061736.0,30402566.0,10682977.0,2196232.0,4104061.0,11358597.0,29188309.0,22541262.0,8174622.0,21724634.0,9556539.0,16835897.0,45349476.0,9196128.0,10685233.0,97792084.0
2003-09-06 11:40:00,14797383.0,12065033.0,1779576.0,1558592.0,6577906.0,1711833.0,10315171.0,14462258.0,2691578.0,7516977.0,25327401.0,4758648.0,17555653.0,7983066.0,1265880.0,15830165.0,5167208.0,13449489.0,20045562.0,9364886.0,3728365.0,8012643.0,11631793.0,15004541.0,6638677.0,6376598.0,31686060.0,10304665.0,3501346.0,33620982.0,2869405.0,9618012.0,14118980.0,4148072.0,6090412.0,2023713.0,4073861.0,4427175.0,1535767.0,3994088.0,1327117.0,992005.0,635733.0,10411040.0,11721802.0,35689785.0,18408033.0,5022459.0,16069892.0,7292266.0,48857997.0,57176431.0,13859195.0,20929211.0,31285312.0,1860540.0,4692903.0,1223125.0,2031649.0,4545281.0,3501730.0,1672997.0,8822740.0,551089.0,468673.0,4997500.0,7686544.0,13958946.0,3634906.0,2010003.0,19749273.0,1750007.0,2397.0,22924170.0,5902691.0,5937303.0,11288771.0,6839950.0,33997799.0,22329820.0,3859443.0,25351343.0,11679619.0,16429432.0,68597021.0,18494838.0,17454672.0,22492618.0,2344380.0,9308293.0,3512225.0,3240635.0,6063442.0,913133.0,21902453.0,101391830.0,19171658.0,47195712.0,8460855.0,6663468.0,10449070.0,3458329.0,1069452.0,7685928.0,2165121.0,2795686.0,29475329.0,10213499.0,1778155.0,3760182.0,16945233.0,31182896.0,25205703.0,9523686.0,20848263.0,7354329.0,16677829.0,55753637.0,11446715.0,9731163.0,95157447.0
2003-09-06 11:50:00,14005294.0,12801649.0,1746612.0,1089602.0,6287636.0,1691200.0,5696973.0,12386111.0,2972026.0,7634333.0,23045518.0,4197011.0,12597651.0,7146658.0,1224790.0,18116594.0,4732037.0,11159350.0,21095341.0,6243329.0,3248609.0,7949420.0,11182859.0,14494180.0,6451312.0,6148231.0,31512862.0,10158287.0,3858782.0,32661144.0,1761142.0,5306600.0,14217522.0,6057544.0,3807639.0,1572505.0,2951369.0,4886202.0,951127.0,4102828.0,1279471.0,989995.0,676656.0,7286452.0,10677251.0,35929765.0,16786623.0,5523143.0,17320895.0,7454245.0,29271549.0,57472128.0,13821841.0,25210255.0,30069566.0,1855508.0,5369721.0,1340224.0,1464108.0,3343753.0,2743374.0,1763557.0,9264700.0,2298457.0,804774.0,3343349.0,8317477.0,13136666.0,3333649.0,1094362.0,23288689.0,2295410.0,5242.0,25675237.0,5933162.0,6194266.0,10780578.0,7468461.0,34282748.0,22269083.0,6412706.0,21148380.0,11150016.0,18565376.0,72939190.0,15590156.0,16734386.0,21830789.0,2388666.0,8346364.0,1489299.0,3215120.0,6370108.0,931784.0,18938077.0,101760060.0,20833415.0,45118690.0,7951758.0,6927435.0,9868825.0,2413469.0,969882.0,8846827.0,928318.0,3270109.0,30621272.0,10536207.0,926127.0,3742549.0,13362389.0,30431048.0,23637072.0,9273182.0,19785330.0,8204984.0,14916741.0,50599865.0,9398487.0,10918716.0,96941614.0
2003-09-06 12:00:00,12554548.0,12887065.0,3627526.0,1533017.0,8714068.0,3241851.0,5274185.0,11219261.0,2969670.0,6857176.0,26944307.0,4661176.0,11730631.0,6257283.0,1430151.0,18768278.0,4040212.0,8173948.0,27266348.0,4859066.0,4341246.0,8507673.0,11588606.0,16110881.0,6349949.0,6050552.0,31361950.0,9689179.0,4420218.0,33228446.0,1373024.0,5347990.0,12560530.0,7166080.0,4269141.0,845967.0,5007596.0,4229771.0,1009388.0,3666948.0,1820731.0,1053167.0,616974.0,6759245.0,14575598.0,37020904.0,13059890.0,6699837.0,16796065.0,6300053.0,40392411.0,60117034.0,10466174.0,24443656.0,33946369.0,1990402.0,6555981.0,1355543.0,1483975.0,2706743.0,1479138.0,1109988.0,9004788.0,2213762.0,385444.0,3699875.0,8359022.0,17438656.0,5040869.0,1459392.0,22619150.0,2022817.0,3274.0,21932108.0,5465535.0,7360812.0,10103199.0,6943056.0,39455866.0,22237887.0,4244033.0,23290924.0,10332644.0,17872469.0,71250406.0,16160542.0,15472574.0,22141892.0,2451106.0,6281787.0,1169530.0,3414424.0,4934646.0,962147.0,18420539.0,101050180.0,23288894.0,45518562.0,8051028.0,7218797.0,9966277.0,2642054.0,1549427.0,8608404.0,836228.0,2384833.0,29790118.0,11640064.0,329173.0,3715725.0,14732302.0,25267894.0,14909878.0,8325436.0,24937209.0,7805532.0,13743535.0,44772913.0,7730643.0,14293635.0,118918450.0
2003-09-06 12:10:00,27605873.0,12788866.0,4635400.0,1841227.0,8610938.0,2042665.0,5226209.0,12501749.0,3464691.0,9525896.0,21725811.0,7137106.0,11115166.0,5631591.0,1634305.0,17363623.0,4719484.0,7243087.0,34180833.0,4512227.0,3780507.0,9741409.0,11727375.0,16557456.0,6609536.0,5702833.0,31921480.0,9267442.0,3181975.0,34136593.0,1590975.0,6329576.0,13947020.0,4084617.0,4238432.0,852846.0,3219752.0,3916414.0,884133.0,3353252.0,2166549.0,950783.0,641473.0,6942748.0,13605892.0,39928031.0,15120591.0,5571838.0,16918600.0,7023777.0,48748651.0,60280427.0,9877599.0,19856030.0,31861787.0,2977105.0,7656712.0,1251049.0,1777050.0,2643769.0,1446722.0,2630771.0,7717272.0,1192736.0,704367.0,3775594.0,8986121.0,17092496.0,2912823.0,6077695.0,25273024.0,2235460.0,5113.0,20900007.0,5101565.0,7438491.0,10559586.0,11049785.0,45152424.0,22319671.0,4111948.0,22891493.0,7106512.0,14571733.0,71682029.0,16415521.0,17443723.0,24456925.0,2479267.0,7202936.0,1665418.0,3081149.0,5598545.0,1400951.0,16727679.0,102234750.0,22208950.0,46066199.0,7129371.0,7053538.0,11550078.0,2675118.0,1061932.0,7840680.0,623665.0,2275082.0,30200889.0,10635378.0,714677.0,3376814.0,16630507.0,24641535.0,13396949.0,8402872.0,24379527.0,7102972.0,12843397.0,47118686.0,6867995.0,16164195.0,109398420.0
2003-09-06 12:20:00,21345975.0,15221724.0,4261635.0,1813328.0,6294675.0,2317215.0,4968687.0,14075304.0,3526875.0,6819707.0,26202458.0,8207858.0,10975287.0,5895066.0,2131276.0,15481339.0,4453909.0,7805036.0,20290091.0,6185960.0,3367210.0,9734632.0,15421136.0,14614956.0,6596148.0,6027918.0,31605946.0,9714961.0,3575324.0,35290225.0,1308101.0,6234778.0,12510508.0,3900874.0,5235157.0,673145.0,2738415.0,4622290.0,1006999.0,3302538.0,2684204.0,953192.0,714790.0,6454930.0,10704062.0,35561407.0,16120589.0,5947762.0,18485448.0,7780790.0,33278855.0,60757391.0,10195735.0,27238166.0,37845233.0,1909423.0,6295604.0,1322713.0,1549511.0,2759830.0,1418727.0,2069246.0,6253531.0,840739.0,548976.0,4153085.0,9276600.0,15081036.0,2516247.0,2885525.0,23233015.0,3210126.0,795.0,19740793.0,4958829.0,6342499.0,10832933.0,10881866.0,36353510.0,21426001.0,2736671.0,21953058.0,5446908.0,13619563.0,76375248.0,20842329.0,18206337.0,25846538.0,2533517.0,6599104.0,1525040.0,2946808.0,6780058.0,1576129.0,21830161.0,103059380.0,22022522.0,48138910.0,8460375.0,6321911.0,10837410.0,2997261.0,992333.0,9288507.0,563196.0,2701256.0,31651517.0,10713973.0,663871.0,3496358.0,49894006.0,27733272.0,19805811.0,10125061.0,19334360.0,6712474.0,13821327.0,42665318.0,7011611.0,14482632.0,100428000.0
